sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.05148035287857056,11,1.214285714,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.05097055435180664,12,1.214285714,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0,0,1.846153846,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.03394293785095215,1,1.846153846,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0489964485168457,2,1.846153846,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.05663776397705078,3,1.846153846,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.060774028301239014,4,1.846153846,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.06444966793060303,5,1.846153846,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.062487781047821045,6,1.846153846,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0645064115524292,7,1.846153846,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.06750977039337158,8,1.846153846,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.06808620691299438,9,1.846153846,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.06956607103347778,10,1.846153846,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.06959021091461182,11,1.846153846,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.07049793004989624,12,1.846153846,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.0,0,1.538461538,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.025202274322509766,1,1.538461538,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.03336894512176514,2,1.538461538,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.03742557764053345,3,1.538461538,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.040945351123809814,4,1.538461538,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.038179218769073486,5,1.538461538,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.038592636585235596,6,1.538461538,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.039750874042510986,7,1.538461538,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.04033350944519043,8,1.538461538,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.04048871994018555,9,1.538461538,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.04094290733337402,10,1.538461538,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.042304039001464844,11,1.538461538,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a gaseous atmosphere.,atmosphere,atmosphere,Different Sense,0.04126781225204468,12,1.538461538,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0,0,2.181818182,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.03262370824813843,1,2.181818182,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.051918089389801025,2,2.181818182,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.06013381481170654,3,2.181818182,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.06387853622436523,4,2.181818182,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.06214088201522827,5,2.181818182,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.05966353416442871,6,2.181818182,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.061726391315460205,7,2.181818182,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.06594914197921753,8,2.181818182,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.06595504283905029,9,2.181818182,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.0681334137916565,10,2.181818182,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.06836122274398804,11,2.181818182,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a hostile atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Different Sense,0.06667178869247437,12,2.181818182,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.0,0,4.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.024587035179138184,1,4.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.03901100158691406,2,4.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.04341316223144531,3,4.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.046255409717559814,4,4.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.047537922859191895,5,4.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.04600811004638672,6,4.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.04823857545852661,7,4.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.050072669982910156,8,4.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.05102604627609253,9,4.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.05328744649887085,10,4.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.05443143844604492,11,4.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.05210459232330322,12,4.0,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.0,0,3.466666667,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.0355755090713501,1,3.466666667,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.05205720663070679,2,3.466666667,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.06424731016159058,3,3.466666667,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.06714141368865967,4,3.466666667,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.06716662645339966,5,3.466666667,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.06753021478652954,6,3.466666667,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.0679391622543335,7,3.466666667,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.07022637128829956,8,3.466666667,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.07161176204681396,9,3.466666667,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.07409417629241943,10,3.466666667,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.07386928796768188,11,3.466666667,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.07449322938919067,12,3.466666667,6,7,1,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.0,0,0.2,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.029970228672027588,1,0.2,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.04283332824707031,2,0.2,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.048322319984436035,3,0.2,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.048290908336639404,4,0.2,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.04880928993225098,5,0.2,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.049027860164642334,6,0.2,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.049511075019836426,7,0.2,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.04981011152267456,8,0.2,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.05275207757949829,9,0.2,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.05296134948730469,10,0.2,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.05333602428436279,11,0.2,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.05153071880340576,12,0.2,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a country band.,band,band,Different Sense,0.0,0,0.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a country band.,band,band,Different Sense,0.022990703582763672,1,0.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a country band.,band,band,Different Sense,0.03411370515823364,2,0.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a country band.,band,band,Different Sense,0.04036623239517212,3,0.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a country band.,band,band,Different Sense,0.042572975158691406,4,0.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a country band.,band,band,Different Sense,0.04762929677963257,5,0.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a country band.,band,band,Different Sense,0.05106073617935181,6,0.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a country band.,band,band,Different Sense,0.052442193031311035,7,0.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a country band.,band,band,Different Sense,0.05181759595870972,8,0.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a country band.,band,band,Different Sense,0.052251338958740234,9,0.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a country band.,band,band,Different Sense,0.05163407325744629,10,0.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a country band.,band,band,Different Sense,0.052118659019470215,11,0.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a gold band.,It was a country band.,band,band,Different Sense,0.05188798904418945,12,0.384615385,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.0,0,0.333333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.026013851165771484,1,0.333333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.03799605369567871,2,0.333333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.042915523052215576,3,0.333333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.043990492820739746,4,0.333333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.04353553056716919,5,0.333333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.044054388999938965,6,0.333333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.043879926204681396,7,0.333333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.04348790645599365,8,0.333333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.04591655731201172,9,0.333333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.045552194118499756,10,0.333333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.04520803689956665,11,0.333333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.04533952474594116,12,0.333333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a rubber band.,It was a country band.,band,band,Different Sense,0.0,0,0.1,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
